Time,Pitch,Yaw,Roll,Latitude,Longitude,GpsCnt,StraightDistance,IntegralDistance,Elevator,Rudder,Trim,Airspeed,Cadence,Ultsonic,Atmopress,Selector,Cadencevolt,Ultsonicvolt,servovolt
287614,0,254,3,35.294196085434365,136.25440476940068,1867,3.2912142276763916,426.20930064469576,-6.0,0.0,-2,0.48,0.0,155.65,674.57,0,6.6,4.09,0.0
287965,0,259,3,35.294196085434365,136.25440476940068,1867,3.2912142276763916,426.20930064469576,-6.0,0.0,-2,0.48,0.0,155.65,674.57,0,6.6,4.09,0.0
288255,0,256,3,35.294197842954674,136.2544031045766,1868,3.5350184440612793,426.20930064469576,-6.0,0.0,-2,0.0,0.0,155.65,674.57,0,-2340044.75,4.09,0.0
288548,0,256,3,35.294197842954674,136.2544031045766,1868,3.5350184440612793,426.20930064469576,-6.0,0.0,-2,0.0,0.0,155.65,674.57,0,-2340044.75,4.09,0.0
288838,1,255,1,35.294197842954674,136.2544031045766,1868,3.5350184440612793,426.20930064469576,-6.0,0.0,-2,0.0,0.0,155.65,674.57,0,6.6,4.09,0.0
289131,0,257,3,35.29419983406937,136.25440050470795,1869,3.8443169593811035,426.20930064469576,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.1,0.0
289421,0,253,3,35.29419983406937,136.25440050470795,1869,3.8443169593811035,426.20930064469576,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.1,0.0
289772,2,251,4,35.29419983406937,136.25440050470795,1869,3.8443169593811035,426.20930064469576,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.1,0.0
290062,1,253,2,35.29419983406937,136.25440050470795,1869,3.8443169593811035,426.20930064469576,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.1,0.0
290355,1,252,3,35.294199804242076,136.25440079688835,1870,3.828009605407715,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.09,0.0
290645,0,256,0,35.294199804242076,136.25440079688835,1870,3.828009605407715,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.09,0.0
290938,1,256,2,35.294199804242076,136.25440079688835,1870,3.828009605407715,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.09,0.0
291286,0,260,1,35.29420159251913,136.2544000074628,1871,4.0357465744018555,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.65,674.57,0,6.6,4.09,0.0
291579,0,259,1,35.29420159251913,136.2544000074628,1871,4.0357465744018555,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.65,674.57,0,6.6,4.09,0.0
291869,0,259,1,35.29420159251913,136.2544000074628,1871,4.0357465744018555,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.65,674.57,0,6.6,4.09,0.0
292162,0,255,2,35.29420312027476,136.25439950678478,1872,4.205765724182129,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.65,674.57,0,6.6,4.09,0.0
292452,2,250,3,35.29420312027476,136.25439950678478,1872,4.205765724182129,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.65,674.57,0,6.6,4.09,0.0
292745,0,260,1,35.29420312027476,136.25439950678478,1872,4.205765724182129,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.65,674.57,0,6.6,4.09,0.0
293035,0,256,2,35.29420312027476,136.25439950678478,1872,4.205765724182129,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.65,674.57,0,6.6,4.09,0.0
293328,1,254,3,35.29420312517074,136.25440148981122,1873,4.121516704559326,428.58491338044405,-6.0,0.0,-2,0.0,0.0,157.15,674.57,0,6.6,4.09,0.0
293676,0,257,2,35.29420312517074,136.25440148981122,1873,4.121516704559326,428.58491338044405,-6.0,0.0,-2,0.0,0.55,157.15,674.57,0,6.6,4.09,0.0
293969,1,259,1,35.29420312517074,136.25440148981122,1873,4.121516704559326,428.58491338044405,-6.0,0.0,-2,0.0,0.55,157.15,674.57,0,6.6,4.09,0.0
294259,0,256,2,35.29420333397611,136.2544030603344,1874,4.079839706420898,428.58491338044405,-6.0,0.0,-2,0.0,0.55,155.15,674.57,0,6.6,4.09,0.0
294552,1,255,2,35.29420333397611,136.2544030603344,1874,4.079839706420898,428.58491338044405,-6.0,0.0,-2,0.0,0.55,155.15,674.57,0,6.6,4.09,0.0
294842,1,252,3,35.29420333397611,136.2544030603344,1874,4.079839706420898,428.58491338044405,-6.0,0.0,-2,0.0,0.0,155.15,674.57,0,6.6,4.09,0.0
295135,0,257,2,35.29420556909854,136.2544019405877,1875,4.347651481628418,428.58491338044405,-6.0,0.0,-2,0.0,0.0,156.15,674.57,0,6.6,4.09,0.0
295425,1,254,2,35.29420556909854,136.2544019405877,1875,4.347651481628418,428.58491338044405,-6.0,0.0,-2,0.0,0.0,156.15,674.57,0,6.6,4.09,0.0
295718,0,254,3,35.29420556909854,136.2544019405877,1875,4.347651481628418,428.58491338044405,-6.0,0.0,-2,0.0,0.0,156.15,674.57,0,6.6,4.09,0.0
296008,0,258,2,35.29420556909854,136.2544019405877,1875,4.347651481628418,428.58491338044405,-6.0,0.0,-2,0.0,0.0,156.15,674.57,0,6.6,4.09,0.0
296359,0,256,1,35.294204225976834,136.25440470570035,1876,4.1101837158203125,428.58491338044405,-6.0,0.0,-2,0.0,0.55,156.15,674.57,0,0.0,4.09,0.0
296653,0,259,1,35.294204225976834,136.25440470570035,1876,4.1101837158203125,428.58491338044405,-6.0,0.0,-2,0.0,0.0,156.15,674.57,0,6.6,4.09,0.0
